base_origem,qru_corrida,nome_orgao,status_corrida,motivo_corrida,km_total,valor_corrida,data_abertura,data_despacho,data_local_embarque,data_inicio,data_final,origem_endereco,origem_bairro,origem_cidade,origem_uf,destino_solicitado_endereco,destino_efetivo_endereco,origem_latitude,origem_longitude,destino_solicitado_latitude,destino_solicitado_longitude,destino_efetivo_latitude,destino_efetivo_longitude,ateste_setorial_data,conteste_info
TAXIGOV_DF,520567.0,Serviço Florestal Brasileiro,CONCLUÍDA,1 - REUNIAO EXTERNA,5.75,18.18,2022-04-06 13:02:10.687,2022-04-06 13:02:19.130,2022-04-06 13:05:21.777,2022-04-06 13:05:38.330,2022-04-06 13:16:40.407,"MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",PA 2,BRASILIA,DF,"Servico Florestal Brasileiro, SCEN Trecho 2, Asa Norte, Brasilia, DF",SCEN TRECHO 2 - ASA NORTE - 70800-120 - BRASILIA - DF - BRASILIA,-15.799534,-47.870929,-15.764950,-47.861607,-15.765191,-47.861782,,
TAXIGOV_DF,520568.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,3.02,9.56,2022-04-06 13:02:55.323,2022-04-06 13:03:16.797,2022-04-06 13:11:14.117,2022-04-06 13:11:30.820,2022-04-06 13:19:45.570,"SECRETARIA NACIONAL DA JUVENTUDE, SBS, 8",ASA SUL,BRASILIA,DF,"Ministerio da Justica e Cidadania - Anexo II, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.800486,-47.882294,-15.796573,-47.866005,-15.796635,-47.866283,,
TAXIGOV_DF,520571.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,3.86,12.18,2022-04-06 13:05:18.470,2022-04-06 13:06:49.003,2022-04-06 13:14:38.763,2022-04-06 13:15:16.347,2022-04-06 13:23:03.717,"MINISTERIO DA MULHER, DA FAMILIA E DOS DIREITOS HUMANOS",,BRASILIA,DF,"Edificio Parque Cidade Corporate, Asa Sul, Brasilia, Distrito Federal",SCS QUADRA 9 - ASA SUL - 70308-200 - BRASILIA - DF - BRASILIA,-15.798490,-47.873138,-15.795101,-47.893447,-15.795057,-47.893759,,
TAXIGOV_DF,520577.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,4.01,12.69,2022-04-06 13:07:03.607,2022-04-06 13:07:25.700,2022-04-06 13:11:32.673,2022-04-06 13:11:54.050,2022-04-06 13:20:31.753,PO700-MINISTERIO DA SAUDE,ASA NORTE,BRASILIA,DF,"Ministerio da Saude - Bloco G, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.783626,-47.890344,-15.800236,-47.868381,-15.800265,-47.868280,,
TAXIGOV_DF,520579.0,Ministério da Saúde,CANCELADA,1 - REUNIAO EXTERNA,,,2022-04-06 13:07:38.933,2022-04-06 13:07:48.993,,2022-04-06 13:07:48.993,2022-04-06 13:09:00.813,"PO 700, VIA W 5 NORTE",ASA NORTE,BRASILIA,DF,"Brasilia Shopping, Asa Norte, Brasilia, Distrito Federal",,-15.783636,-47.890337,-15.786649,-47.889259,,,,
TAXIGOV_DF,520586.0,MINISTERIO DO DESENVOLVIMENTO REGIONAL,CONCLUÍDA,1 - REUNIAO EXTERNA,11.1,35.06,2022-04-06 13:11:43.030,2022-04-06 13:21:43.650,2022-04-06 13:29:09.853,2022-04-06 13:30:01.517,2022-04-06 13:51:00.617,MINISTERIO DO DESENVOLVIMENTO REGIONAL - ED. CELSO FURTADO,ASA NORTE,BRASILIA,DF,"CENAD, Brasilia, DF",SPO - BRASILIA - DF - BRASILIA,-15.770219,-47.893141,-15.814576,-47.941157,-15.815552,-47.943104,,
TAXIGOV_DF,520592.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,2.57,8.11,2022-04-06 13:16:26.027,2022-04-06 13:16:37.217,2022-04-06 13:18:26.687,2022-04-06 13:18:27.060,2022-04-06 13:24:29.520,MINISTERIO DA ECONOMIA - BLOCO C,ZONA CIVICO-ADMINISTRATIVA,BRASILIA,DF,"Instituto Nacional de Colonizacao e Reforma Agraria (INCRA), SBN Qd. 1 Bl. D, Brasilia, Brasilia, DF",SBN QUADRA 1 - ASA NORTE - 70040-010 - BRASILIA - DF - BRASILIA,-15.799061,-47.871666,-15.790962,-47.879399,-15.791189,-47.879446,,
TAXIGOV_DF,520597.0,Serviço Florestal Brasileiro,CONCLUÍDA,1 - REUNIAO EXTERNA,5.8,18.32,2022-04-06 13:18:24.507,2022-04-06 13:18:35.333,2022-04-06 13:19:01.770,2022-04-06 13:19:04.153,2022-04-06 13:30:55.540,"SCES TRECHO 2,",SCES,BRASILIA,DF,"MINISTERIO DA AGRICULTURA/ABASTECIMENTO BL D, - PA 1",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.817422,-47.868114,-15.79948,-47.87096,-15.799622,-47.870792,,
TAXIGOV_DF,520606.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.38,6.32,2022-04-06 13:22:07.947,2022-04-06 13:22:18.197,2022-04-06 13:23:04.907,2022-04-06 13:46:12.793,2022-04-06 13:49:53.543,MINISTERIO DA ECONOMIA - BLOCO K,PA 2,BRASILIA,DF,"Ministerio da Economia - Bloco F, Anexo B, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.794996,-47.873968,-15.80139,-47.869905,-15.801565,-47.869318,,
TAXIGOV_DF,520613.0,Ministério da Infraestrutura,CONCLUÍDA,1 - REUNIAO EXTERNA,2.42,7.66,2022-04-06 13:27:43.370,2022-04-06 13:27:55.917,2022-04-06 13:30:59.443,2022-04-06 13:31:02.090,2022-04-06 13:38:33.127,MINISTERIO DA INFRAESTRUTURA,BRASILIA,BRASILIA,DF,"SBN, Brasilia, DF",SBN QUADRA 1 - ASA NORTE - 70040-010 - BRASILIA - DF - BRASILIA,-15.796863,-47.867229,-15.791321,-47.878328,-15.790534,-47.880256,,
TAXIGOV_DF,520614.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,4.76,15.04,2022-04-06 13:28:03.910,2022-04-06 13:28:14.273,2022-04-06 13:28:20.367,2022-04-06 13:39:52.203,2022-04-06 13:39:56.053,"MINISTERIO DA MULHER, DA FAMILIA E DOS DIREITOS HUMANOS",PA 2,BRASILIA,DF,"Edificio Parque Cidade Corporate, Asa Sul, Brasilia, DF",SCS QUADRA 9 - ASA SUL - 70308-200 - BRASILIA - DF - BRASILIA,-15.798489,-47.873138,-15.795101,-47.893446,-15.795132,-47.893805,,
TAXIGOV_DF,520617.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,4.71,14.9,2022-04-06 13:28:38.903,2022-04-06 13:28:51.930,2022-04-06 13:32:17.110,2022-04-06 13:33:13.830,2022-04-06 13:43:58.620,"MINISTERIO DA SAUDE - ANEXO B, ESPLANADA DOS MINISTERIOS",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"PO 700, Via W 5 Norte, Asa Norte, Brasilia, Distrito Federal",SCN QUADRA 6 - ASA NORTE - 70716-000 - BRASILIA - DF - BRASILIA,-15.802002,-47.869175,-15.783636,-47.890337,-15.784259,-47.890449,,
TAXIGOV_DF,520618.0,Presidência da República,CONCLUÍDA,1 - REUNIAO EXTERNA,2.25,7.12,2022-04-06 13:29:30.400,2022-04-06 13:29:34.993,2022-04-06 13:36:28.170,2022-04-06 13:36:36.337,2022-04-06 13:44:01.100,"PALACIO DO PLANALTO - ANEXO I, PRACA DOS TRES PODERES",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"Anexo IV Congresso Nacional, Brasilia, Distrito Federal",PC DOS TRES PODERES - ZONA CIVICOADMINISTRATIVA - 70100-000 - BRASILIA - DF - BRASILIA,-15.799513,-47.859512,-15.802478,-47.865545,-15.802041,-47.865164,,
TAXIGOV_DF,520619.0,MCTIC,CANCELADA,1 - REUNIAO EXTERNA,,,2022-04-06 13:30:44.753,2022-04-06 13:30:54.023,,2022-04-06 13:30:54.023,2022-04-06 13:31:01.680,MINISTÉRIO DA CIÊNCIA E TECNOLOGIA,SETOR POLICIAL,BRASÍLIA,DF,MINISTÉRIO DA CIÊNCIA E TECNOLOGIA - SETOR POLICIAL - BRASÍLIA / DF,,-15.816441,-47.938373,-15.816441,-47.938373,,,,
TAXIGOV_DF,520621.0,MCTIC,CONCLUÍDA,1 - REUNIAO EXTERNA,12.07,38.14,2022-04-06 13:32:11.127,2022-04-06 13:32:19.890,2022-04-06 13:39:47.447,2022-04-06 13:46:36.013,2022-04-06 14:01:58.337,MINISTÉRIO DA CIÊNCIA E TECNOLOGIA,SETOR POLICIAL,BRASÍLIA,DF,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES - MCTI - BRASÍLIA / DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASÍLIA,-15.816441,-47.938373,-15.799863,-47.870052,-15.799983,-47.869887,,
TAXIGOV_DF,520623.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,4.12,13.02,2022-04-06 13:32:51.010,2022-04-06 13:33:00.100,2022-04-06 13:40:04.930,2022-04-06 13:40:09.923,2022-04-06 13:50:16.830,PO700-MINISTERIO DA SAUDE,ASA NORTE,BRASILIA,DF,"Ministerio da Saude - Bloco G, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.783626,-47.890344,-15.800236,-47.868381,-15.800278,-47.868263,,
TAXIGOV_DF,520625.0,Presidência da República,CONCLUÍDA,1 - REUNIAO EXTERNA,2.77,8.76,2022-04-06 13:33:28.217,2022-04-06 13:33:57.800,2022-04-06 13:42:10.350,2022-04-06 13:42:38.487,2022-04-06 13:49:07.560,"BRASILIA - DF, 70833-520, BRASIL",BRASILIA,BRASILIA,DF,"Camara dos Deputados - Anexo II, Pca. dos Tres Poderes, Brasilia, Brasilia, DF",PC DOS TRES PODERES - ZONA CIVICOADMINISTRATIVA - 70100-000 - BRASILIA - DF - BRASILIA,-15.799585,-47.859390,-15.801127,-47.865408,-15.802035,-47.865151,,
TAXIGOV_DF,520627.0,Ministério da Educação,CONCLUÍDA,1 - REUNIAO EXTERNA,1.77,6.32,2022-04-06 13:34:05.567,2022-04-06 13:34:20.160,2022-04-06 13:34:27.390,2022-04-06 13:37:18.787,2022-04-06 13:44:49.237,MINISTERIO DA EDUCACAO (MEC),BRASILIA,BRASILIA,DF,"Estacionamento do anexo IV da Camara dos Deputados, Brasilia, DF",PC DOS TRES PODERES - ZONA CIVICOADMINISTRATIVA - 70100-000 - BRASILIA - DF - BRASILIA,-15.794903,-47.873218,-15.804197,-47.865886,-15.801983,-47.865263,,
TAXIGOV_DF,520630.0,MCTIC,CONCLUÍDA,1 - REUNIAO EXTERNA,13.28,41.95,2022-04-06 13:36:12.033,2022-04-06 13:36:25.720,2022-04-06 13:37:55.767,2022-04-06 13:38:14.713,2022-04-06 13:58:02.987,"MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COMUNICACOES",BRASILIA,BRASILIA,DF,"CTNBio - Comissao Tecnica Nacional de Biosseguranca, SPO Area 5 Quadra 3 Bloco B Sala 14, Brasilia, Brasilia, DF",SPO - BRASILIA - DF - BRASILIA,-15.799653,-47.869983,-15.817986,-47.943861,-15.816969,-47.942500,,
TAXIGOV_DF,520631.0,Ministério da Justiça,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-04-06 13:36:40.790,2022-04-06 13:38:22.067,,2022-04-06 13:38:22.067,2022-04-06 13:41:58.343,EM,BRASILIA,BRASILIA,DF,"Fundacao Nacional do Indio, Asa Sul, Brasilia, DF",,-15.797458,-47.865763,-15.795090,-47.893784,,,,
TAXIGOV_DF,520634.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,3.87,12.23,2022-04-06 13:37:08.840,2022-04-06 13:38:18.003,2022-04-06 13:50:24.697,2022-04-06 13:50:41.387,2022-04-06 13:59:58.280,EMI BLOCO A,BRASILIA,BRASILIA,DF,"Edificio Parque Cidade Corporate, Asa Sul, Brasilia, Distrito Federal",SCS QUADRA 9 - ASA SUL - 70308-200 - BRASILIA - DF - BRASILIA,-15.798454,-47.873222,-15.795101,-47.893447,-15.795085,-47.893774,,
TAXIGOV_DF,520635.0,Ministério da Saúde,CONCLUÍDA,4 - OUTROS,10.29,32.51,2022-04-06 13:38:06.203,2022-04-06 13:38:21.910,2022-04-06 13:45:11.567,2022-04-06 13:46:03.303,2022-04-06 14:01:23.510,MINISTERIO DA SAUDE (PO 700),BRASILIA,BRASILIA,DF,"Editora Ministerio da Saude, Brasilia, DF",SIA TRECHO 4 - ZONA INDUSTRIAL GUARA - 71200-040 - BRASILIA - DF - BRASILIA,-15.783607,-47.890239,-15.802046,-47.956054,-15.802109,-47.956027,,
TAXIGOV_DF,520636.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,7.16,22.63,2022-04-06 13:39:11.133,2022-04-06 13:39:19.023,2022-04-06 13:41:41.557,2022-04-06 13:42:18.893,2022-04-06 13:54:42.413,MINISTERIO DA SAUDE - BLOCO G,PA 2,BRASILIA,DF,"Imprensa Nacional, Estrada Parque Industrias Graficas, Brasilia, DF",SQSW 300 BLOCO S - SETOR SUDOESTE - 70673-060 - BRASILIA - DF - BRASILIA,-15.800236,-47.868381,-15.792430,-47.913604,-15.792987,-47.914247,,
TAXIGOV_DF,520638.0,Ministério da Infraestrutura,CONCLUÍDA,1 - REUNIAO EXTERNA,4.96,15.68,2022-04-06 13:40:41.253,2022-04-06 13:40:51.623,2022-04-06 13:41:03.730,2022-04-06 13:41:09.110,2022-04-06 14:02:41.887,"SBN ED CNC 2,",PA 12,BRASILIA,DF,"MINISTÉRIO DA INFRAESTRUTURA, - ASA NORTE",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.784552,-47.871526,-15.79670,-47.86826,-15.797074,-47.866428,,
TAXIGOV_DF,520639.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,2.55,8.07,2022-04-06 13:41:08.327,2022-04-06 13:44:01.140,2022-04-06 13:49:07.017,2022-04-06 13:49:19.110,2022-04-06 13:57:44.927,"MINISTERIO DA DEFESA - ANEXO I, MIN. DA DEFESA, ANX. I, BL. O",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"Correios, Brasilia, Distrito Federal",GALERIA OESTE - ASA NORTE - 70040-100 - BRASILIA - DF - BRASILIA,-15.794279,-47.870353,-15.790950,-47.880083,-15.788780,-47.880029,,
TAXIGOV_DF,520641.0,Ministério da Justiça,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-04-06 13:42:17.830,2022-04-06 13:48:24.593,,2022-04-06 13:42:17.830,2022-04-06 13:48:24.593,EM,BRASILIA,BRASILIA,DF,"Fundacao Nacional do Indio, Asa Sul, Brasilia, DF",,-15.797458,-47.865763,-15.795090,-47.893784,,,,
TAXIGOV_DF,520644.0,MINISTERIO DO DESENVOLVIMENTO REGIONAL,CONCLUÍDA,1 - REUNIAO EXTERNA,5.85,18.49,2022-04-06 13:44:45.017,2022-04-06 13:45:48.340,2022-04-06 13:51:43.927,2022-04-06 13:52:28.230,2022-04-06 14:04:04.043,"MINISTERIO DO DESENVOLVIMENTO REGIONAL, 174",ASA NORTE,BRASILIA,DF,"Emi Bloco E, Brasilia, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.770399,-47.893189,-15.799764,-47.869889,-15.799683,-47.869932,,
TAXIGOV_DF,520649.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,4.09,12.94,2022-04-06 13:45:39.020,2022-04-06 13:46:29.253,2022-04-06 13:51:07.823,2022-04-06 13:51:17.607,2022-04-06 13:59:42.087,"PO 700, SRTVN QUADRA 03",ASA NORTE,BRASILIA,DF,"Ministerio da Saude - Bloco G, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.783535,-47.890305,-15.800236,-47.868381,-15.799973,-47.868103,,
TAXIGOV_DF,520651.0,Ministério Cidadania,CONCLUÍDA,1 - REUNIAO EXTERNA,10.48,33.11,2022-04-06 13:45:48.783,2022-04-06 13:47:32.647,2022-04-06 14:01:41.390,2022-04-06 14:01:48.767,2022-04-06 14:17:45.800,ED.THE UNION,ASA SUL,BRASILIA,DF,"SAAN Quadra 4, Brasilia, DF",SAAN QUADRA 4 - ZONA INDUSTRIAL - 70632-400 - BRASILIA - DF - BRASILIA,-15.836361,-47.951692,-15.760138,-47.931871,-15.758805,-47.931786,,
TAXIGOV_DF,520652.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,4.07,12.87,2022-04-06 13:46:27.980,2022-04-06 13:46:53.420,2022-04-06 13:55:54.150,2022-04-06 13:56:29.273,2022-04-06 14:05:15.007,MINISTERIO DA SAUDE (PO 700),BRASILIA,BRASILIA,DF,"Ministerio da Saude - Bloco G, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.783607,-47.890239,-15.800236,-47.868381,-15.800954,-47.868486,,
TAXIGOV_DF,520661.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,4.1,12.95,2022-04-06 13:50:03.853,2022-04-06 13:50:14.033,2022-04-06 13:53:34.140,2022-04-06 13:53:39.110,2022-04-06 14:05:10.550,EMI BLOCO G,BRASILIA,BRASILIA,DF,"PO 700, Via W 5 Norte, Asa Norte, Brasilia, DF",SCN QUADRA 6 - ASA NORTE - 70716-000 - BRASILIA - DF - BRASILIA,-15.800474,-47.868017,-15.783635,-47.890337,-15.784116,-47.890461,,
TAXIGOV_DF,520664.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,14.08,44.49,2022-04-06 13:51:43.880,2022-04-06 13:51:54.220,2022-04-06 13:52:03.073,2022-04-06 14:44:27.653,2022-04-06 15:13:09.887,"MINISTERIO DA ECONOMIA BLOCO F,",PA 1,BRASILIA,DF,"SIA TRECHO 3, - ZONA INDUSTRIAL GUARA",SIA TRECHO 17 R 03 - ZONA INDUSTRIAL GUARA - 71200-207 - BRASILIA - DF - BRASILIA,-15.79952,-47.86909,-15.803878,-47.953834,-15.802838,-47.962880,,
TAXIGOV_DF,520665.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.16,6.32,2022-04-06 13:51:56.863,2022-04-06 13:52:04.647,2022-04-06 13:52:28.630,2022-04-06 13:53:41.507,2022-04-06 13:56:28.640,MINISTERIO DA ECONOMIA - BLOCO K,PA 2,BRASILIA,DF,"Ministerio da Economia - Bloco F, Zona Civico-Administrativa, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.794738,-47.873794,-15.799624,-47.869075,-15.800041,-47.869067,,
TAXIGOV_DF,520669.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,3.4,10.73,2022-04-06 13:53:17.220,2022-04-06 13:53:25.563,2022-04-06 13:58:46.177,2022-04-06 13:58:58.063,2022-04-06 14:06:37.693,MINISTERIO DA SAUDE (MS),BRASILIA,BRASILIA,DF,"OPAS / OMS - Organizacao Mundial da Saude, SEN, Asa Norte, Brasilia, DF",SEN - ASA NORTE - 70800-400 - BRASILIA - DF - BRASILIA,-15.800548,-47.868548,-15.782723,-47.868350,-15.782928,-47.868373,,
TAXIGOV_DF,520672.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.11,6.32,2022-04-06 13:54:37.420,2022-04-06 13:54:45.193,2022-04-06 13:58:17.090,2022-04-06 13:58:19.953,2022-04-06 14:01:55.800,"MINISTERIO DO PLANEJAMENTO, DESENVOLVIMENTO E GESTAO (MPOG), ESPLANADA DOS MINISTERIOS, BL. K",BRASILIA,BRASILIA,DF,"Ministerio da Economia - Bloco F, Zona Civico-Administrativa, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.795271,-47.874315,-15.799624,-47.869075,-15.799917,-47.869028,,
TAXIGOV_DF,520676.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,16.48,52.07,2022-04-06 13:57:43.737,2022-04-06 13:57:52.083,2022-04-06 13:58:06.667,2022-04-06 13:58:32.570,2022-04-06 14:22:15.167,"SIG IMPRENSA NACIONAL,",PA 31,BRASILIA,DF,"RIACHO FUNDO 1 ADE, - PA 23",ADE CJ 25 - AREA DE DESENVOLVIMENTO ECONOMICO AGUAS - 71990-540 - BRASILIA - DF - BRASILIA,-15.798449,-47.929633,-15.893208,-48.01339,-15.876011,-48.000796,,
TAXIGOV_DF,520678.0,MCTIC,CONCLUÍDA,1 - REUNIAO EXTERNA,6.09,19.25,2022-04-06 13:57:56.943,2022-04-06 13:58:08.030,2022-04-06 14:01:26.487,2022-04-06 14:03:38.903,2022-04-06 14:14:18.147,"MINISTERIO DA MULHER, DA FAMILIA E DOS DIREITOS HUMANOS",,BRASILIA,DF,"Advocacia-Geral da Uniao - Sede II, Brasilia, Distrito Federal",SQSW 300 BLOCO S - SETOR SUDOESTE - 70673-060 - BRASILIA - DF - BRASILIA,-15.798490,-47.873138,-15.792150,-47.912404,-15.792660,-47.912623,,
TAXIGOV_DF,520681.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,4.07,12.85,2022-04-06 13:59:16.960,2022-04-06 13:59:28.687,2022-04-06 14:11:27.410,2022-04-06 14:11:58.057,2022-04-06 14:21:20.200,MINISTERIO DA SAUDE (PO 700),BRASILIA,BRASILIA,DF,"Ministerio da Saude - Bloco G, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.783607,-47.890239,-15.800236,-47.868381,-15.800313,-47.868426,,
TAXIGOV_DF,520684.0,Ministério da Saúde,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,12.9,40.76,2022-04-06 14:01:24.027,2022-04-06 14:01:37.620,2022-04-06 14:03:43.000,2022-04-06 14:04:27.087,2022-04-06 14:25:37.020,MINISTÉRIO DA SAÚDE - BLOCO G,,BRASÍLIA,DF,EDITORA MINISTÉRIO DA SAÚDE - BRASÍLIA / DF,SIA TRECHO 4 - ZONA INDUSTRIAL GUARA - 71200-040 - BRASILIA - DF - BRASÍLIA,-15.800236,-47.868381,-15.801811,-47.956174,-15.801121,-47.95584,,
TAXIGOV_DF,520685.0,Ministério Cidadania,CONCLUÍDA,1 - REUNIAO EXTERNA,11.96,37.81,2022-04-06 14:01:25.393,2022-04-06 14:01:49.183,2022-04-06 14:03:41.330,2022-04-06 14:03:48.810,2022-04-06 14:18:41.317,"ED.THE UNION, SMPW TRECHO 3 Q 2 Q 1 CONJUNTO 2",ASA SUL,BRASILIA,DF,"Ministerio da Cidadania - MC, Eixo Monumental, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.836362,-47.951692,-15.798614,-47.872419,-15.798766,-47.873236,,
TAXIGOV_DF,520687.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,2.21,6.98,2022-04-06 14:02:02.320,2022-04-06 14:03:04.153,2022-04-06 14:12:55.070,2022-04-06 14:13:07.163,2022-04-06 14:18:50.233,"EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS (ECT), SBN QD. 1 BL. A",ASA NORTE,BRASILIA,DF,"Ministerio da Defesa Anexo 1, Asa Norte, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.789115,-47.879791,-15.794415,-47.870281,-15.794108,-47.870414,,
TAXIGOV_DF,520688.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.45,6.32,2022-04-06 14:02:09.890,2022-04-06 14:02:49.510,2022-04-06 14:13:55.080,2022-04-06 14:14:04.787,2022-04-06 14:17:32.683,"VIA AS UM, 2",BRASILIA,BRASILIA,DF,"Bloco K - Esplanada dos Ministerios, Brasilia, Distrito Federal",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.798702,-47.878437,-15.794736,-47.873865,-15.794938,-47.873867,,
TAXIGOV_DF,520689.0,Ministério da Saúde,CANCELADA,1 - REUNIAO EXTERNA,,,2022-04-06 14:02:21.470,2022-04-06 14:02:34.677,,2022-04-06 14:02:34.677,2022-04-06 14:03:16.673,PO700-MINISTÉRIO DA SAÚDE,ASA NORTE,BRASÍLIA,DF,PO700-MINISTÉRIO DA SAÚDE - ASA NORTE - BRASÍLIA / DF,,-15.783626,-47.890344,-15.783626,-47.890344,,,,
TAXIGOV_DF,520691.0,Presidência da República,CONCLUÍDA,1 - REUNIAO EXTERNA,2.37,7.48,2022-04-06 14:03:25.660,2022-04-06 14:03:33.933,2022-04-06 14:09:39.177,2022-04-06 14:09:44.433,2022-04-06 14:17:34.787,PALACIO DO PLANALTO - ANEXO I,BRASILIA,BRASILIA,DF,"Camara dos Deputados - Anexo II, Pca. dos Tres Poderes, Brasilia, Brasilia, DF",PC DOS TRES PODERES - ZONA CIVICOADMINISTRATIVA - 70100-000 - BRASILIA - DF - BRASILIA,-15.799513,-47.859511,-15.801127,-47.865408,-15.801591,-47.864873,,
TAXIGOV_DF,520693.0,Ministério da Saúde,CONCLUÍDA,3 - VISITA TECNICA,4.11,12.98,2022-04-06 14:03:54.260,2022-04-06 14:04:03.717,2022-04-06 14:09:11.620,2022-04-06 14:09:49.180,2022-04-06 14:19:38.660,PO 700,ASA NORTE,BRASILIA,DF,"Ministerio da Saude, Brasilia, DF",ESPLANADA DOS MINISTERIOS - ZONA CIVICOADMINISTRATIVA - 70050-000 - BRASILIA - DF - BRASILIA,-15.784118,-47.890152,-15.800236,-47.868381,-15.80033,-47.868263,,
TAXIGOV_DF,520696.0,Instituto Nacional de Meteorologia,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-04-06 14:04:37.140,2022-04-06 14:05:23.393,,2022-04-06 14:05:23.393,2022-04-06 14:12:47.183,RODOVIARIA DO PLANO PILOTO,ASA SUL,BRASILIA,DF,"Inmet   Instituto Nacional de Meteorologia, Brasilia, DF",,-15.793784,-47.883518,-15.787633,-47.921469,,,,
